Time,Llandrinio,Llanymynech,Abermule,Crewgreen,Meifod,Caersws,Llanidlois
28/02/2022 09:15:00,4.022,1.994,1.305,0,1.155,1.563,1.42
28/02/2022 09:30:00,4.017,1.993,1.305,0,1.155,1.564,1.42
28/02/2022 09:45:00,4.011,1.992,1.305,0,1.155,1.562,1.42
28/02/2022 10:00:00,4.008,1.992,1.305,0,1.154,1.561,1.42
28/02/2022 10:15:00,4.003,1.991,1.308,0,1.154,1.562,1.42
28/02/2022 10:30:00,3.999,1.99,1.305,0,1.154,1.562,1.415
28/02/2022 10:45:00,3.991,1.989,1.306,0,1.152,1.565,1.391
28/02/2022 11:00:00,3.987,1.988,1.301,0,1.153,1.561,1.374
28/02/2022 11:15:00,3.981,1.987,1.303,0,1.153,1.559,1.332
28/02/2022 11:30:00,3.975,1.987,1.302,0,1.152,1.562,1.289
28/02/2022 11:45:00,3.968,1.987,1.307,0,1.152,1.561,1.258
28/02/2022 12:00:00,3.965,1.987,1.301,0,1.152,1.559,1.206
28/02/2022 12:15:00,3.957,1.985,1.299,0,1.152,1.561,1.172
28/02/2022 12:30:00,3.953,1.984,1.301,0,1.151,1.561,1.146
28/02/2022 12:45:00,3.946,1.984,1.299,0,1.151,1.558,1.128
28/02/2022 13:00:00,3.941,1.983,1.299,0,1.151,1.553,1.119
28/02/2022 13:15:00,3.935,1.982,1.299,0,1.153,1.544,1.113
28/02/2022 13:30:00,3.929,1.982,1.295,0,1.151,1.531,1.108
28/02/2022 13:45:00,3.927,1.982,1.299,0,1.151,1.511,1.105
28/02/2022 14:00:00,3.921,1.981,1.301,0,1.151,1.496,1.103
28/02/2022 14:15:00,3.918,1.981,1.296,0,1.151,1.478,1.1
28/02/2022 14:30:00,3.911,1.981,1.298,0,1.152,1.46,1.098
28/02/2022 14:45:00,3.905,1.982,1.293,0,1.153,1.441,1.096
28/02/2022 15:00:00,3.899,1.983,1.299,0,1.153,1.425,1.096
28/02/2022 15:15:00,3.898,1.984,1.298,0,1.154,1.407,1.095
28/02/2022 15:30:00,3.891,1.985,1.296,0,1.155,1.391,1.095
28/02/2022 15:45:00,3.886,1.986,1.299,0,1.155,1.377,1.094
28/02/2022 16:00:00,3.883,1.987,1.3,0,1.157,1.364,1.094
28/02/2022 16:15:00,3.875,1.988,1.295,0,1.159,1.351,1.094
28/02/2022 16:30:00,3.873,1.99,1.298,0,1.163,1.34,1.096
28/02/2022 16:45:00,3.866,1.992,1.297,0,1.166,1.332,1.097
28/02/2022 17:00:00,3.863,1.995,1.289,0,1.169,1.326,1.099
28/02/2022 17:15:00,3.858,1.998,1.278,0,1.174,1.32,1.102
28/02/2022 17:30:00,3.854,2.002,1.266,0,1.179,1.318,1.104
28/02/2022 17:45:00,3.853,2.005,1.255,0,1.187,1.315,1.106
28/02/2022 18:00:00,3.848,2.009,1.247,0,1.194,1.316,1.108
28/02/2022 18:15:00,3.846,2.015,1.235,0,1.202,1.316,1.111
28/02/2022 18:30:00,3.843,2.02,1.227,0,1.21,1.32,1.114
28/02/2022 18:45:00,3.839,2.025,1.217,0,1.218,1.325,1.122
28/02/2022 19:00:00,3.836,2.03,1.21,0,1.226,1.331,1.126
28/02/2022 19:15:00,3.83,2.036,1.206,0,1.236,1.338,1.128
28/02/2022 19:30:00,3.834,2.042,1.201,0,1.246,1.347,1.131
28/02/2022 19:45:00,3.833,2.049,1.197,0,1.266,1.358,1.136
28/02/2022 20:00:00,3.83,2.056,1.197,0,1.287,1.367,1.141
28/02/2022 20:15:00,3.828,2.063,1.193,0,1.31,1.383,1.146
28/02/2022 20:30:00,3.824,2.069,1.193,0,1.331,1.397,1.15
28/02/2022 20:45:00,3.82,2.076,1.195,0,1.348,1.412,1.152
28/02/2022 21:00:00,3.825,2.083,1.198,0,1.363,1.427,1.153
28/02/2022 21:15:00,3.822,2.09,1.204,0,1.379,1.442,1.153
28/02/2022 21:30:00,3.821,2.097,1.207,0,1.394,1.455,1.143
28/02/2022 21:45:00,3.822,2.104,1.211,0,1.405,1.464,1.143
28/02/2022 22:00:00,3.822,2.111,1.216,0,1.415,1.468,1.151
28/02/2022 22:15:00,3.82,2.12,1.22,0,1.425,1.476,1.146
28/02/2022 22:30:00,3.823,2.128,1.226,0,1.436,1.479,1.141
28/02/2022 22:45:00,3.824,2.138,1.227,0,1.443,1.479,1.138
28/02/2022 23:00:00,3.822,2.148,1.231,0,1.453,1.477,1.135
28/02/2022 23:15:00,3.824,2.159,1.227,0,1.459,1.479,1.132
28/02/2022 23:30:00,3.824,2.171,1.233,0,1.463,1.478,1.13
28/02/2022 23:45:00,3.823,2.184,1.239,0,1.469,1.477,1.127
01/03/2022 00:00:00,3.823,2.2,1.237,0,1.471,1.476,1.125
01/03/2022 00:15:00,3.822,2.216,1.244,0,1.474,1.474,1.123
01/03/2022 00:30:00,3.823,2.231,1.25,0,1.473,1.47,1.122
01/03/2022 00:45:00,3.822,2.249,1.253,0,1.474,1.466,1.12
01/03/2022 01:00:00,3.822,2.264,1.262,0,1.469,1.46,1.119
01/03/2022 01:15:00,3.823,2.281,1.266,0,1.466,1.459,1.118
01/03/2022 01:30:00,3.821,2.296,1.274,0,1.463,1.453,1.116
01/03/2022 01:45:00,3.819,2.311,1.274,0,1.46,1.447,1.115
01/03/2022 02:00:00,3.82,2.324,1.277,0,1.453,1.444,1.114
01/03/2022 02:15:00,3.818,2.335,1.277,0,1.451,1.44,1.113
01/03/2022 02:30:00,3.815,2.346,1.277,0,1.446,1.433,1.112
01/03/2022 02:45:00,3.815,2.355,1.277,0,1.441,1.428,1.112
01/03/2022 03:00:00,3.813,2.365,1.277,0,1.438,1.42,1.111
01/03/2022 03:15:00,3.812,2.372,1.274,0,1.432,1.418,1.11
01/03/2022 03:30:00,3.81,2.377,1.272,0,1.429,1.414,1.11
01/03/2022 03:45:00,3.808,2.383,1.266,0,1.423,1.408,1.109
01/03/2022 04:00:00,3.806,2.387,1.261,0,1.421,1.405,1.108
01/03/2022 04:15:00,3.806,2.389,1.261,0,1.414,1.399,1.108
01/03/2022 04:30:00,3.804,2.391,1.253,0,1.41,1.396,1.107
01/03/2022 04:45:00,3.804,2.391,1.25,0,1.407,1.391,1.107
01/03/2022 05:00:00,3.806,2.391,1.243,0,1.401,1.388,1.106
01/03/2022 05:15:00,3.806,2.39,1.239,0,1.399,1.384,1.106
01/03/2022 05:30:00,3.807,2.387,1.234,0,1.395,1.38,1.105
01/03/2022 05:45:00,3.805,2.384,1.228,0,1.39,1.376,1.105
01/03/2022 06:00:00,3.807,2.378,1.223,0,1.388,1.373,1.104
01/03/2022 06:15:00,3.808,2.374,1.217,0,1.384,1.368,1.104
01/03/2022 06:30:00,3.816,2.369,1.214,0,1.381,1.366,1.104
01/03/2022 06:45:00,3.809,2.364,1.206,0,1.378,1.362,1.103
01/03/2022 07:00:00,3.814,2.358,1.2,0,1.373,1.358,1.102
01/03/2022 07:15:00,3.819,2.351,1.196,0,1.369,1.356,1.102
01/03/2022 07:30:00,3.822,2.346,1.196,0,1.366,1.352,1.102
01/03/2022 07:45:00,3.824,2.338,1.19,0,1.364,1.351,1.101
01/03/2022 08:00:00,3.831,2.332,1.183,0,1.361,1.348,1.101
01/03/2022 08:15:00,3.828,2.325,1.178,0,1.357,1.345,1.101
01/03/2022 08:30:00,3.833,2.319,1.173,0,1.353,1.34,1.1
01/03/2022 08:45:00,3.837,2.313,1.173,0,1.35,1.338,1.1
01/03/2022 09:00:00,3.841,2.305,1.164,0,1.347,1.335,1.099
01/03/2022 09:15:00,3.843,2.3,1.165,0,1.345,1.334,1.099
01/03/2022 09:30:00,3.846,2.294,1.159,0,1.34,1.332,1.098
01/03/2022 09:45:00,3.852,2.285,1.154,0,1.338,1.33,1.098
01/03/2022 10:00:00,3.854,2.282,1.151,0,1.336,1.327,1.098
01/03/2022 10:15:00,3.859,2.277,1.15,0,1.333,1.325,1.098
01/03/2022 10:30:00,3.86,2.271,1.143,0,1.329,1.322,1.097
01/03/2022 10:45:00,3.867,2.264,1.14,0,1.324,1.319,1.097
01/03/2022 11:00:00,3.866,2.261,1.138,0,1.323,1.318,1.097
01/03/2022 11:15:00,3.874,2.255,1.132,0,1.323,1.314,1.096
01/03/2022 11:30:00,3.873,2.25,1.13,0,1.32,1.312,1.096
01/03/2022 11:45:00,3.878,2.245,1.127,0,1.318,1.31,1.096
01/03/2022 12:00:00,3.875,2.239,1.125,0,1.317,1.308,1.096
01/03/2022 12:15:00,3.879,2.235,1.12,0,1.317,1.306,1.095
01/03/2022 12:30:00,3.881,2.23,1.119,0,1.319,1.304,1.095
01/03/2022 12:45:00,3.881,2.226,1.115,0,1.313,1.303,1.095
01/03/2022 13:00:00,3.88,2.22,1.115,0,1.307,1.301,1.095
01/03/2022 13:15:00,3.882,2.214,1.111,0,1.303,1.3,1.095
01/03/2022 13:30:00,3.88,2.212,1.109,0,1.299,1.297,1.096
01/03/2022 13:45:00,3.877,2.207,1.104,0,1.297,1.296,1.096
01/03/2022 14:00:00,3.879,2.202,1.102,0,1.296,1.293,1.096
01/03/2022 14:15:00,3.878,2.198,1.1,0,1.295,1.292,1.096
01/03/2022 14:30:00,3.875,2.195,1.1,0,1.292,1.29,1.096
01/03/2022 14:45:00,3.871,2.191,1.096,0,1.289,1.29,1.095
01/03/2022 15:00:00,3.865,2.186,1.095,0,1.282,1.288,1.095
01/03/2022 15:15:00,3.866,2.183,1.091,0,1.274,1.286,1.095
01/03/2022 15:30:00,3.859,2.179,1.09,0,1.275,1.284,1.094
01/03/2022 15:45:00,3.858,2.176,1.085,0,1.279,1.282,1.094
01/03/2022 16:00:00,3.854,2.173,1.082,0,1.28,1.28,1.094
01/03/2022 16:15:00,3.848,2.17,1.08,0,1.277,1.28,1.094
01/03/2022 16:30:00,3.841,2.167,1.079,0,1.278,1.277,1.094
01/03/2022 16:45:00,3.837,2.164,1.076,0,1.275,1.277,1.093
01/03/2022 17:00:00,3.832,2.161,1.074,0,1.272,1.278,1.093
01/03/2022 17:15:00,3.822,2.157,1.072,0,1.271,1.276,1.093
01/03/2022 17:30:00,3.82,2.153,1.071,0,1.268,1.274,1.093
01/03/2022 17:45:00,3.811,2.15,1.07,0,1.267,1.272,1.092
01/03/2022 18:00:00,3.801,2.147,1.069,0,1.262,1.272,1.092
01/03/2022 18:15:00,3.798,2.143,1.065,0,1.261,1.27,1.092
01/03/2022 18:30:00,3.789,2.139,1.064,0,1.26,1.268,1.092
01/03/2022 18:45:00,3.779,2.136,1.062,0,1.258,1.268,1.091
01/03/2022 19:00:00,3.778,2.132,1.061,0,1.257,1.265,1.091
01/03/2022 19:15:00,3.763,2.129,1.056,0,1.255,1.264,1.09
01/03/2022 19:30:00,3.751,2.125,1.059,0,1.255,1.263,1.09
01/03/2022 19:45:00,3.747,2.121,1.056,0,1.254,1.262,1.09
01/03/2022 20:00:00,3.739,2.12,1.054,0,1.251,1.261,1.09
01/03/2022 20:15:00,3.73,2.118,1.052,0,1.249,1.26,1.089
01/03/2022 20:30:00,3.716,2.115,1.051,0,1.247,1.258,1.089
01/03/2022 20:45:00,3.711,2.112,1.049,0,1.247,1.257,1.089
01/03/2022 21:00:00,3.7,2.11,1.048,0,1.244,1.256,1.089
01/03/2022 21:15:00,3.697,2.108,1.045,0,1.243,1.254,1.089
01/03/2022 21:30:00,3.684,2.105,1.046,0,1.242,1.253,1.089
01/03/2022 21:45:00,3.674,2.104,1.044,0,1.239,1.251,1.088
01/03/2022 22:00:00,3.666,2.1,1.043,0,1.238,1.249,1.088
01/03/2022 22:15:00,3.661,2.099,1.042,0,1.237,1.248,1.088
01/03/2022 22:30:00,3.649,2.097,1.04,0,1.235,1.246,1.088
01/03/2022 22:45:00,3.64,2.095,1.038,0,1.232,1.245,1.088
01/03/2022 23:00:00,3.626,2.091,1.037,0,1.23,1.244,1.088
01/03/2022 23:15:00,3.619,2.09,1.033,0,1.229,1.242,1.088
01/03/2022 23:30:00,3.61,2.087,1.035,0,1.229,1.24,1.087
01/03/2022 23:45:00,3.598,2.085,1.031,0,1.227,1.239,1.087
02/03/2022 00:00:00,3.59,2.083,1.032,0,1.226,1.238,1.087
02/03/2022 00:15:00,3.58,2.08,1.031,0,1.224,1.237,1.087
02/03/2022 00:30:00,3.571,2.079,1.028,0,1.223,1.236,1.087
02/03/2022 00:45:00,3.56,2.077,1.031,0,1.221,1.235,1.087
02/03/2022 01:00:00,3.551,2.074,1.026,0,1.221,1.234,1.087
02/03/2022 01:15:00,3.541,2.071,1.024,0,1.219,1.233,1.086
02/03/2022 01:30:00,3.535,2.07,1.021,0,1.216,1.232,1.086
02/03/2022 01:45:00,3.525,2.067,1.023,0,1.216,1.232,1.086
02/03/2022 02:00:00,3.516,2.066,1.019,0,1.214,1.232,1.086
02/03/2022 02:15:00,3.506,2.064,1.018,0,1.215,1.231,1.086
02/03/2022 02:30:00,3.498,2.062,1.018,0,1.213,1.231,1.086
02/03/2022 02:45:00,3.487,2.06,1.016,0,1.212,1.229,1.086
02/03/2022 03:00:00,3.481,2.058,1.014,0,1.212,1.229,1.086
02/03/2022 03:15:00,3.478,2.056,1.013,0,1.21,1.228,1.086
02/03/2022 03:30:00,3.464,2.055,1.012,0,1.21,1.227,1.086
02/03/2022 03:45:00,3.452,2.053,1.012,0,1.208,1.225,1.086
02/03/2022 04:00:00,3.447,2.051,1.011,0,1.207,1.224,1.086
02/03/2022 04:15:00,3.434,2.05,1.009,0,1.207,1.224,1.086
02/03/2022 04:30:00,3.426,2.049,1.009,0,1.207,1.223,1.086
02/03/2022 04:45:00,3.42,2.047,1.008,0,1.205,1.222,1.086
02/03/2022 05:00:00,3.41,2.046,1.007,0,1.206,1.222,1.086
02/03/2022 05:15:00,3.401,2.044,1.006,0,1.205,1.221,1.086
02/03/2022 05:30:00,3.391,2.044,1.005,0,1.205,1.22,1.086
02/03/2022 05:45:00,3.383,2.043,1.003,0,1.205,1.219,1.086
02/03/2022 06:00:00,3.377,2.043,1.005,0,1.203,1.22,1.086
02/03/2022 06:15:00,3.368,2.043,1.002,0,1.204,1.22,1.086
02/03/2022 06:30:00,3.362,2.042,0.999,0,1.203,1.22,1.086
02/03/2022 06:45:00,3.35,2.041,1.001,0,1.203,1.22,1.086
02/03/2022 07:00:00,3.342,2.041,1,0,1.202,1.22,1.086
02/03/2022 07:15:00,3.337,2.041,0.998,0,1.203,1.22,1.086
02/03/2022 07:30:00,3.329,2.041,1,0,1.203,1.22,1.086
02/03/2022 07:45:00,3.321,2.041,0.998,0,1.203,1.22,1.086
02/03/2022 08:00:00,3.313,2.041,0.998,0,1.203,1.219,1.086
02/03/2022 08:15:00,3.303,2.042,0.997,0,1.202,1.219,1.086
02/03/2022 08:30:00,3.299,2.043,0.996,0,1.203,1.22,1.086
02/03/2022 08:45:00,3.295,2.043,0.995,0,1.202,1.22,1.086
02/03/2022 09:00:00,3.281,2.043,0.994,0,1.204,1.222,1.085
02/03/2022 09:15:00,3.273,2.044,0.994,0,1.203,1.222,1.085
02/03/2022 09:30:00,3.267,2.044,0.994,0,1.205,1.222,1.085
02/03/2022 09:45:00,3.258,2.045,0.993,0,1.204,1.221,1.085
02/03/2022 10:00:00,3.253,2.046,0.995,0,1.203,1.22,1.085
02/03/2022 10:15:00,3.25,2.046,0.993,0,1.203,1.22,1.085
02/03/2022 10:30:00,3.24,2.047,0.994,0,1.203,1.221,1.085
02/03/2022 10:45:00,3.232,2.047,0.994,0,1.205,1.222,1.085
02/03/2022 11:00:00,3.225,2.047,0.995,0,1.205,1.221,1.085
02/03/2022 11:15:00,3.22,2.047,0.993,0,1.206,1.221,1.085
02/03/2022 11:30:00,3.216,2.047,0.994,0,1.206,1.222,1.085
02/03/2022 11:45:00,3.212,2.046,0.992,0,1.207,1.222,1.085
02/03/2022 12:00:00,3.203,2.046,0.992,0,1.206,1.222,1.085
02/03/2022 12:15:00,3.197,2.046,0.991,0,1.207,1.222,1.086
02/03/2022 12:30:00,3.193,2.046,0.993,0,1.209,1.224,1.086
02/03/2022 12:45:00,3.19,2.046,0.993,0,1.208,1.223,1.086
02/03/2022 13:00:00,3.183,2.046,0.991,0,1.209,1.225,1.086
02/03/2022 13:15:00,3.176,2.046,0.991,0,1.21,1.226,1.086
02/03/2022 13:30:00,3.17,2.046,0.992,0,1.209,1.226,1.086
02/03/2022 13:45:00,3.166,2.046,0.991,0,1.209,1.228,1.086
02/03/2022 14:00:00,3.161,2.046,0.992,0,1.209,1.229,1.086
02/03/2022 14:15:00,3.153,2.046,0.99,0,1.21,1.231,1.086
02/03/2022 14:30:00,3.149,2.046,0.991,0,1.209,1.233,1.086
02/03/2022 14:45:00,3.145,2.046,0.991,0,1.211,1.234,1.086
02/03/2022 15:00:00,3.139,2.046,0.992,0,1.212,1.234,1.087
02/03/2022 15:15:00,3.137,2.047,0.994,0,1.212,1.235,1.086
02/03/2022 15:30:00,3.13,2.047,0.993,0,1.212,1.237,1.087
02/03/2022 15:45:00,3.128,2.047,0.993,0,1.213,1.238,1.087
02/03/2022 16:00:00,3.12,2.049,0.994,0,1.213,1.239,1.087
02/03/2022 16:15:00,3.115,2.049,0.994,0,1.214,1.239,1.087
02/03/2022 16:30:00,3.11,2.051,0.992,0,1.215,1.24,1.086
02/03/2022 16:45:00,3.104,2.051,0.996,0,1.217,1.239,1.086
02/03/2022 17:00:00,3.102,2.052,0.995,0,1.217,1.239,1.087
02/03/2022 17:15:00,3.097,2.053,0.994,0,1.218,1.238,1.086
02/03/2022 17:30:00,3.091,2.053,0.993,0,1.219,1.239,1.086
02/03/2022 17:45:00,3.084,2.055,0.994,0,1.22,1.238,1.086
02/03/2022 18:00:00,3.084,2.056,0.993,0,1.221,1.238,1.086
02/03/2022 18:15:00,3.078,2.057,0.995,0,1.221,1.237,1.086
02/03/2022 18:30:00,3.074,2.058,0.997,0,1.221,1.237,1.086
02/03/2022 18:45:00,3.07,2.059,0.998,0,1.221,1.236,1.086
02/03/2022 19:00:00,3.07,2.059,0.998,0,1.221,1.236,1.086
02/03/2022 19:15:00,3.066,2.061,1,0,1.221,1.236,1.086
02/03/2022 19:30:00,3.062,2.062,0.999,0,1.22,1.236,1.086
02/03/2022 19:45:00,3.061,2.063,0.998,0,1.219,1.234,1.086
02/03/2022 20:00:00,3.058,2.065,0.998,0,1.219,1.234,1.086
02/03/2022 20:15:00,3.057,2.066,0.998,0,1.218,1.234,1.086
02/03/2022 20:30:00,3.054,2.069,0.996,0,1.218,1.232,1.086
02/03/2022 20:45:00,3.047,2.07,0.999,0,1.217,1.231,1.086
02/03/2022 21:00:00,3.046,2.072,0.999,0,1.216,1.232,1.086
02/03/2022 21:15:00,3.047,2.075,0.997,0,1.217,1.231,1.086
02/03/2022 21:30:00,3.041,2.079,1,0,1.217,1.23,1.086
02/03/2022 21:45:00,3.038,2.081,0.999,0,1.216,1.229,1.086
02/03/2022 22:00:00,3.035,2.082,1,0,1.215,1.23,1.086
02/03/2022 22:15:00,3.037,2.085,0.998,0,1.215,1.229,1.086
02/03/2022 22:30:00,3.033,2.086,0.996,0,1.215,1.227,1.086
02/03/2022 22:45:00,3.032,2.088,0.997,0,1.213,1.228,1.085
02/03/2022 23:00:00,3.032,2.089,0.996,0,1.213,1.227,1.085
02/03/2022 23:15:00,3.028,2.089,0.995,0,1.213,1.226,1.085
02/03/2022 23:30:00,3.027,2.091,0.995,0,1.213,1.226,1.085
02/03/2022 23:45:00,3.024,2.091,0.996,0,1.213,1.225,1.085
03/03/2022 00:00:00,3.02,2.091,0.994,0,1.211,1.225,1.085
03/03/2022 00:15:00,3.02,2.091,0.993,0,1.212,1.225,1.085
03/03/2022 00:30:00,3.017,2.091,0.992,0,1.211,1.224,1.085
03/03/2022 00:45:00,3.019,2.091,0.992,0,1.212,1.223,1.084
03/03/2022 01:00:00,3.015,2.09,0.992,0,1.213,1.222,1.084
03/03/2022 01:15:00,3.011,2.089,0.991,0,1.214,1.222,1.084
03/03/2022 01:30:00,3.008,2.089,0.989,0,1.212,1.221,1.084
03/03/2022 01:45:00,3.012,2.088,0.988,0,1.212,1.22,1.084
03/03/2022 02:00:00,3.012,2.087,0.986,0,1.211,1.219,1.084
03/03/2022 02:15:00,3.011,2.086,0.986,0,1.212,1.218,1.084
03/03/2022 02:30:00,3.007,2.084,0.986,0,1.213,1.218,1.084
03/03/2022 02:45:00,3.003,2.083,0.985,0,1.212,1.217,1.084
03/03/2022 03:00:00,3.007,2.082,0.985,0,1.211,1.218,1.084
03/03/2022 03:15:00,3.004,2.081,0.985,0,1.212,1.219,1.084
03/03/2022 03:30:00,3.001,2.08,0.982,0,1.211,1.219,1.084
03/03/2022 03:45:00,3,2.079,0.984,0,1.211,1.218,1.085
03/03/2022 04:00:00,2.997,2.078,0.981,0,1.211,1.217,1.085
03/03/2022 04:15:00,2.995,2.077,0.981,0,1.211,1.218,1.085
03/03/2022 04:30:00,2.997,2.075,0.984,0,1.21,1.218,1.085
03/03/2022 04:45:00,2.995,2.075,0.981,0,1.211,1.217,1.086
03/03/2022 05:00:00,2.995,2.074,0.981,0,1.212,1.217,1.086
03/03/2022 05:15:00,2.993,2.073,0.982,0,1.211,1.218,1.086
03/03/2022 05:30:00,2.994,2.073,0.983,0,1.212,1.219,1.086
03/03/2022 05:45:00,2.99,2.073,0.986,0,1.212,1.22,1.087
03/03/2022 06:00:00,2.99,2.073,0.983,0,1.213,1.22,1.088
03/03/2022 06:15:00,2.986,2.072,0.984,0,1.213,1.222,1.088
03/03/2022 06:30:00,2.987,2.072,0.984,0,1.214,1.223,1.088
03/03/2022 06:45:00,2.984,2.073,0.984,0,1.213,1.224,1.089
03/03/2022 07:00:00,2.982,2.073,0.983,0,1.214,1.226,1.089
03/03/2022 07:15:00,2.985,2.073,0.983,0,1.216,1.228,1.09
03/03/2022 07:30:00,2.978,2.074,0.988,0,1.216,1.229,1.09
03/03/2022 07:45:00,2.977,2.075,0.987,0,1.218,1.231,1.09
03/03/2022 08:00:00,2.977,2.077,0.988,0,1.219,1.235,1.091
03/03/2022 08:15:00,2.975,2.078,0.988,0,1.221,1.236,1.091
03/03/2022 08:30:00,2.976,2.08,0.993,0,1.223,1.239,1.092
03/03/2022 08:45:00,2.972,2.081,0.993,0,1.224,1.241,1.092
03/03/2022 09:00:00,2.971,2.082,0.993,0,1.225,1.244,1.092
03/03/2022 09:15:00,2.969,2.084,0.998,0,1.229,1.247,1.093
03/03/2022 09:30:00,2.964,2.085,1.001,0,1.231,1.25,1.094
03/03/2022 09:45:00,2.964,2.088,1.004,0,1.233,1.254,1.095
03/03/2022 10:00:00,2.961,2.089,1.005,0,1.238,1.259,1.096
03/03/2022 10:15:00,2.961,2.091,1.007,0,1.243,1.265,1.098
03/03/2022 10:30:00,2.959,2.093,1.011,0,1.248,1.27,1.099
03/03/2022 10:45:00,2.957,2.097,1.016,0,1.253,1.278,1.1
03/03/2022 11:00:00,2.957,2.099,1.015,0,1.257,1.285,1.102
03/03/2022 11:15:00,2.958,2.103,1.016,0,1.265,1.295,1.104
03/03/2022 11:30:00,2.952,2.106,1.024,0,1.271,1.305,1.106
03/03/2022 11:45:00,2.951,2.111,1.026,0,1.278,1.314,1.108
03/03/2022 12:00:00,2.952,2.117,1.031,0,1.285,1.325,1.109
03/03/2022 12:15:00,2.952,2.122,1.035,0,1.294,1.334,1.111
03/03/2022 12:30:00,2.948,2.126,1.041,0,1.301,1.343,1.113
03/03/2022 12:45:00,2.951,2.132,1.043,0,1.311,1.351,1.115
03/03/2022 13:00:00,2.945,2.139,1.053,0,1.321,1.359,1.118
03/03/2022 13:15:00,2.946,2.146,1.062,0,1.329,1.369,1.121
03/03/2022 13:30:00,2.945,2.153,1.068,0,1.342,1.378,1.124
03/03/2022 13:45:00,2.942,2.159,1.072,0,1.355,1.392,1.128
03/03/2022 14:00:00,2.944,2.166,1.08,0,1.369,1.405,1.132
03/03/2022 14:15:00,2.945,2.175,1.088,0,1.383,1.419,1.137
03/03/2022 14:30:00,2.944,2.186,1.098,0,1.4,1.434,1.141
03/03/2022 14:45:00,2.945,2.196,1.111,0,1.417,1.453,1.146
03/03/2022 15:00:00,2.942,2.209,1.119,0,1.431,1.471,1.15
03/03/2022 15:15:00,2.949,2.221,1.129,0,1.448,1.489,1.154
03/03/2022 15:30:00,2.952,2.236,1.147,0,1.461,1.502,1.159
03/03/2022 15:45:00,2.958,2.253,1.165,0,1.476,1.517,1.166
03/03/2022 16:00:00,2.957,2.269,1.183,0,1.489,1.525,1.174
03/03/2022 16:15:00,2.964,2.285,1.204,0,1.506,1.533,1.182
03/03/2022 16:30:00,2.966,2.304,1.226,0,1.521,1.54,1.19
03/03/2022 16:45:00,2.977,2.325,1.248,0,1.539,1.545,1.198
03/03/2022 17:00:00,2.982,2.342,1.271,0,1.555,1.554,1.206
03/03/2022 17:15:00,2.99,2.363,1.296,0,1.571,1.563,1.212
03/03/2022 17:30:00,3.001,2.384,1.319,0,1.589,1.57,1.215
03/03/2022 17:45:00,3.014,2.403,1.342,0,1.608,1.58,1.216
03/03/2022 18:00:00,3.023,2.424,1.373,0,1.622,1.595,1.217
03/03/2022 18:15:00,3.035,2.447,1.399,0,1.642,1.603,1.217
03/03/2022 18:30:00,3.049,2.466,1.432,0,1.655,1.61,1.217
03/03/2022 18:45:00,3.066,2.488,1.463,0,1.664,1.615,1.217
03/03/2022 19:00:00,3.085,2.506,1.501,0,1.669,1.618,1.218
03/03/2022 19:15:00,3.098,2.527,1.532,0,1.67,1.623,1.219
03/03/2022 19:30:00,3.121,2.543,1.558,0,1.665,1.624,1.22
03/03/2022 19:45:00,3.137,2.564,1.572,0,1.665,1.626,1.222
03/03/2022 20:00:00,3.16,2.58,1.589,0,1.66,1.625,1.224
03/03/2022 20:15:00,3.177,2.598,1.593,0,1.654,1.625,1.227
03/03/2022 20:30:00,3.197,2.614,1.595,0,1.646,1.625,1.231
03/03/2022 20:45:00,3.22,2.628,1.604,0,1.64,1.631,1.236
03/03/2022 21:00:00,3.238,2.645,1.607,0,1.634,1.635,1.243
03/03/2022 21:15:00,3.266,2.66,1.609,0,1.631,1.645,1.25
03/03/2022 21:30:00,3.282,2.676,1.616,0,1.627,1.656,1.257
03/03/2022 21:45:00,3.306,2.692,1.627,0,1.625,1.665,1.262
03/03/2022 22:00:00,3.327,2.708,1.629,0,1.621,1.673,1.267
03/03/2022 22:15:00,3.355,2.721,1.636,0,1.62,1.682,1.27
03/03/2022 22:30:00,3.379,2.735,1.646,0,1.617,1.688,1.272
03/03/2022 22:45:00,3.4,2.745,1.652,0,1.618,1.693,1.273
03/03/2022 23:00:00,3.428,2.756,1.651,0,1.614,1.692,1.272
03/03/2022 23:15:00,3.453,2.764,1.668,0,1.616,1.693,1.269
03/03/2022 23:30:00,3.479,2.772,1.677,0,1.617,1.69,1.266
03/03/2022 23:45:00,3.509,2.78,1.686,0,1.615,1.686,1.26
04/03/2022 00:00:00,3.534,2.783,1.691,0,1.62,1.681,1.252
04/03/2022 00:15:00,3.571,2.789,1.699,0,1.624,1.677,1.244
04/03/2022 00:30:00,3.594,2.792,1.703,0,1.631,1.675,1.236
04/03/2022 00:45:00,3.627,2.796,1.706,0,1.634,1.668,1.228
04/03/2022 01:00:00,3.661,2.8,1.711,0,1.635,1.664,1.221
04/03/2022 01:15:00,3.692,2.805,1.718,0,1.635,1.66,1.212
04/03/2022 01:30:00,3.728,2.807,1.718,0,1.633,1.658,1.205
04/03/2022 01:45:00,3.759,2.811,1.719,0,1.628,1.649,1.198
04/03/2022 02:00:00,3.792,2.815,1.716,0,1.624,1.64,1.191
04/03/2022 02:15:00,3.827,2.82,1.708,0,1.617,1.636,1.185
04/03/2022 02:30:00,3.863,2.823,1.701,0,1.609,1.633,1.179
